commentCount,comment_description_cosine,comment_title_cosine,comment_total_words,comment_unique_words,dislikeCount,keyword,keyword_decription_cosine,keyword_title_cosine,likeCount,negative_comment_count,neutral_comment_count,postive_comment_count,rank,video_id,viewCount
0.0,0.0,0.0,0.0,0.0,0.0,plasma concentration,0.311110384198528,0.16501712507091296,0.0,0.0,0.0,0.0,48.0,TTVpQrhBt7U,47.0
3.0,0.0,0.0,14.0,14.0,2.0,plasma concentration,0.28695208152209334,0.0,2.0,0.0,0.0,1.0,49.0,57lnnb2yFTE,24561.0
36.0,0.5590849619421171,0.9547973138018717,515.0,448.0,24.0,plasma glucose,0.11150515235062942,0.1604167005154726,24.0,4.0,18.0,7.0,0.0,3KGUTwORnzQ,59034.0
59.0,2.4054208569209603,2.492348109899044,885.0,740.0,35.0,plasma glucose,0.055507632919743956,0.11371779648045689,35.0,4.0,11.0,36.0,1.0,OlHez8gwMgw,400581.0
3.0,0.20348642897657587,0.29445790146805706,106.0,72.0,1.0,plasma glucose,0.24721359402501142,0.38328841807904457,1.0,1.0,0.0,1.0,2.0,LduOMevISDw,5539.0
0.0,0.0,0.0,0.0,0.0,0.0,plasma glucose,0.0,0.45340147448077545,0.0,0.0,0.0,0.0,3.0,Dnu8fmx4CI8,528.0
30.0,0.9713860144604509,0.9948084277030711,542.0,441.0,41.0,plasma glucose,0.10067737123658214,0.171030431145469,41.0,3.0,3.0,14.0,4.0,C513wjoaL4o,88118.0
44.0,1.946457500539835,0.9723692208296227,274.0,248.0,0.0,plasma glucose,0.043074945533386255,0.0,0.0,0.0,1.0,19.0,5.0,RHZoQcQozYM,385541.0
20.0,1.2581281527957597,0.5972581854233201,558.0,423.0,7.0,plasma glucose,0.0,0.3134834273358342,7.0,2.0,3.0,9.0,6.0,7rZNgb_ncNE,14872.0
0.0,0.0,0.0,0.0,0.0,0.0,plasma glucose,0.2758555739731038,0.3583490877980877,0.0,0.0,0.0,0.0,7.0,MYMRlHAm-UI,990.0
2.0,0.0,0.08983206182519234,52.0,41.0,1.0,plasma glucose,0.0,0.7323591428422149,1.0,0.0,0.0,2.0,8.0,z3TEPkzF32M,486.0
18.0,1.0821391597519985,0.5559442398366112,302.0,236.0,12.0,plasma glucose,0.035948209118900766,0.15694518858882264,12.0,2.0,3.0,8.0,9.0,5KW4oBS-270,35899.0
0.0,0.0,0.0,0.0,0.0,21.0,plasma glucose,0.0988045679789734,0.13119961886475814,21.0,0.0,0.0,0.0,10.0,_afplHNI8kw,22897.0
0.0,0.0,0.0,0.0,0.0,0.0,plasma glucose,0.23816271595999935,0.33631504064053513,0.0,0.0,0.0,0.0,11.0,TipD4eQfvlE,163.0
0.0,0.0,0.0,0.0,0.0,0.0,plasma glucose,0.39013264376039525,0.27992778325296924,0.0,0.0,0.0,0.0,12.0,U6wTV1I3JEU,236.0
0.0,0.0,0.0,0.0,0.0,0.0,plasma glucose,0.3732684318351034,0.36196500098839357,0.0,0.0,0.0,0.0,13.0,EhggnMTless,142.0
0.0,0.0,0.0,0.0,0.0,0.0,plasma glucose,0.0,0.3374819177594111,0.0,0.0,0.0,0.0,14.0,iBk4Ox6-F-U,1.0
0.0,0.0,0.0,0.0,0.0,0.0,plasma glucose,0.0,0.2151605141457877,0.0,0.0,0.0,0.0,15.0,wZhqJ-TiJ6I,171.0
0.0,0.0,0.0,0.0,0.0,0.0,plasma glucose,0.2246297374852365,0.4116498680646685,0.0,0.0,0.0,0.0,16.0,2BYjz9DPxL4,68.0
0.0,0.0,0.0,0.0,0.0,0.0,plasma glucose,0.318196893682965,0.3674149886868708,0.0,0.0,0.0,0.0,17.0,_FCQIL9Fw78,140.0
0.0,0.0,0.0,0.0,0.0,0.0,plasma glucose,0.0,0.7323591428422149,0.0,0.0,0.0,0.0,18.0,lHAtNJRRpgo,1175.0
0.0,0.0,0.0,0.0,0.0,0.0,plasma glucose,0.0,0.3374819177594111,0.0,0.0,0.0,0.0,19.0,ZgUZF4IaGZc,104.0
0.0,0.0,0.0,0.0,0.0,0.0,plasma glucose,0.0,0.40204024416126993,0.0,0.0,0.0,0.0,20.0,2Unj7VeScCI,14.0
1.0,0.08605794091575353,0.03747067579408218,37.0,31.0,2.0,plasma glucose,0.03393970437647642,0.0,2.0,0.0,0.0,1.0,21.0,llX5NOTQdDI,1555.0
0.0,0.0,0.0,0.0,0.0,0.0,plasma glucose,0.24100504616113463,0.340673064510455,0.0,0.0,0.0,0.0,22.0,SaUqnBBPpSg,612.0
5.0,0.09398073698314505,0.21713665056710812,23.0,21.0,13.0,plasma glucose,0.05863320698236546,0.16684170558019024,13.0,0.0,1.0,3.0,23.0,fZNVHRS81Cc,21870.0
17.0,1.5714250736665958,0.8801298604628246,410.0,330.0,31.0,plasma glucose,0.052890027053297206,0.1368181855710647,31.0,0.0,5.0,9.0,24.0,aa_wFClyiVE,49759.0
0.0,0.0,0.0,0.0,0.0,0.0,plasma glucose,0.32807831107560426,0.32807831107560426,0.0,0.0,0.0,0.0,25.0,_dHaR2O9mEI,4.0
0.0,0.0,0.0,0.0,0.0,2.0,plasma glucose,0.0958503718817478,0.10741144468759804,2.0,0.0,0.0,0.0,26.0,6rdVoHkJQPU,5985.0
0.0,0.0,0.0,0.0,0.0,0.0,plasma glucose,0.3143521500523405,0.3143521500523405,0.0,0.0,0.0,0.0,27.0,wEC3ibngCdA,2.0
3.0,0.09472988273155791,0.05011289171594794,22.0,22.0,0.0,plasma glucose,0.21536432098392927,0.0,0.0,0.0,1.0,1.0,28.0,Dj1b8jUzmZk,6088.0
1.0,0.0,0.0,18.0,15.0,1.0,plasma glucose,0.0,0.17949786749873078,1.0,0.0,1.0,0.0,29.0,QF_fS9D9Gbk,5324.0
9.0,0.7863261468625007,0.39070771088995004,74.0,71.0,22.0,plasma glucose,0.0750288387085058,0.2447787950466864,22.0,0.0,2.0,7.0,30.0,DyGIvs9zrVA,62162.0
4.0,0.05766304999066564,0.0,11.0,11.0,7.0,plasma glucose,0.07269961472639994,0.0,7.0,0.0,0.0,2.0,31.0,5O4ucbRDb3Y,12561.0
0.0,0.0,0.0,0.0,0.0,1.0,plasma glucose,0.2455535382263061,0.0,1.0,0.0,0.0,0.0,32.0,BHMqaFSeV3I,1057.0
18.0,0.35624480299205846,0.10309809421874755,113.0,101.0,0.0,plasma glucose,0.1000145524228063,0.15223564059897812,0.0,3.0,1.0,2.0,33.0,eaznFJJXVLk,830.0
0.0,0.0,0.0,0.0,0.0,0.0,plasma glucose,0.17489241925113838,0.20122864867602294,0.0,0.0,0.0,0.0,34.0,tkkDEljC5GE,52.0
0.0,0.0,0.0,0.0,0.0,0.0,plasma glucose,0.0,0.5129537397407681,0.0,0.0,0.0,0.0,35.0,9IB78hnd6Fs,58.0
0.0,0.0,0.0,0.0,0.0,0.0,plasma glucose,0.1780730469065407,0.15223564059897812,0.0,0.0,0.0,0.0,36.0,XTO-L0mFX5w,174.0
0.0,0.0,0.0,0.0,0.0,0.0,plasma glucose,0.0,0.40204024416126993,0.0,0.0,0.0,0.0,37.0,rWLPk-Bw6ys,0.0
0.0,0.0,0.0,0.0,0.0,0.0,plasma glucose,0.23409349194930543,0.22201323756548055,0.0,0.0,0.0,0.0,38.0,P4A44RzmOjk,62.0
0.0,0.0,0.0,0.0,0.0,3.0,plasma glucose,0.13821747863113448,0.24477879504668637,3.0,0.0,0.0,0.0,39.0,VJgnv314808,4521.0
2.0,0.053968206908489,0.0,12.0,12.0,0.0,plasma glucose,0.2676320349636774,0.12582016338196902,0.0,0.0,0.0,1.0,40.0,HVV71z4Cp_Q,119.0
5.0,0.2259638365478654,0.07269174198125118,45.0,38.0,0.0,plasma glucose,0.4012486614064873,0.0,0.0,0.0,0.0,2.0,41.0,sNU1rIMLGCw,803.0
0.0,0.0,0.0,0.0,0.0,0.0,plasma glucose,0.16650569172245874,0.15223564059897812,0.0,0.0,0.0,0.0,42.0,sJh8hvNx9a0,58.0
36.0,0.5590849619421171,0.9547973138018717,515.0,448.0,24.0,post glucose tolerance test,0.2805987669939619,0.4191104881688787,24.0,4.0,18.0,7.0,0.0,3KGUTwORnzQ,59035.0
20.0,1.2581281527957597,0.5972581854233201,558.0,423.0,7.0,post glucose tolerance test,0.0,0.4942649871384869,7.0,2.0,3.0,9.0,1.0,7rZNgb_ncNE,14872.0
0.0,0.0,0.0,0.0,0.0,0.0,post glucose tolerance test,0.0,0.6598566429147317,0.0,0.0,0.0,0.0,2.0,YEbm6yp6Wf0,25.0
0.0,0.0,0.0,0.0,0.0,1.0,post glucose tolerance test,0.39001880014761037,0.40872417428095914,1.0,0.0,0.0,0.0,3.0,kYDvvuBa1kI,302.0
65.0,1.4907342333887343,1.673307022390067,1126.0,923.0,29.0,post glucose tolerance test,0.0,0.0,29.0,7.0,12.0,24.0,4.0,JSFiOF7xGfE,182007.0
0.0,0.0,0.0,0.0,0.0,0.0,post glucose tolerance test,0.0,0.4381073042956618,0.0,0.0,0.0,0.0,5.0,E286N7DzV-s,106.0
0.0,0.0,0.0,0.0,0.0,0.0,post glucose tolerance test,0.028785972341927205,0.18456529381299622,0.0,0.0,0.0,0.0,6.0,ZoW_21UvQ9c,435.0
0.0,0.0,0.0,0.0,0.0,3.0,post glucose tolerance test,0.12235417393945452,0.37602162360618324,3.0,0.0,0.0,0.0,7.0,VJgnv314808,4521.0
9.0,0.7241170662540584,0.5317703488699899,324.0,235.0,0.0,post glucose tolerance test,0.05947847779555457,0.42216142708050713,0.0,0.0,0.0,3.0,8.0,HcYC0uNi9Mo,276.0
0.0,0.0,0.0,0.0,0.0,1.0,post glucose tolerance test,0.15135287898425054,0.39907363903259463,1.0,0.0,0.0,0.0,9.0,_cu7Xt4wb1M,75.0
30.0,0.9713860144604509,0.9948084277030711,542.0,441.0,41.0,post glucose tolerance test,0.06389452909939346,0.10854384381994284,41.0,3.0,3.0,14.0,10.0,C513wjoaL4o,88118.0
1.0,0.01206887678380077,0.0,23.0,21.0,0.0,post glucose tolerance test,0.11077899621944703,0.30608599893392036,0.0,0.0,0.0,1.0,11.0,5OmKjrKmZSU,365.0
34.0,0.6952991908892674,0.639753766357765,436.0,358.0,65.0,post glucose tolerance test,0.053465120938253605,0.10588548430744467,65.0,2.0,9.0,6.0,12.0,81SoA_cBKMM,170448.0
5.0,0.09716260381896394,0.14047035169907054,33.0,33.0,0.0,post glucose tolerance test,0.0,0.4984082163022241,0.0,1.0,0.0,2.0,13.0,5XO6-HrTajM,174.0
11.0,1.7648468249006797,0.3420782663815528,408.0,343.0,0.0,post glucose tolerance test,0.08938242031838664,0.3838907503668575,0.0,3.0,1.0,7.0,14.0,Wy4F8Obac8w,1051.0
11.0,0.9601218043195653,0.17496235995624337,432.0,335.0,4.0,post glucose tolerance test,0.009532953014277435,0.33916015769487545,4.0,1.0,0.0,9.0,15.0,ZVMgdvfoajk,2295.0
0.0,0.0,0.0,0.0,0.0,0.0,post glucose tolerance test,0.0,0.31934116407699986,0.0,0.0,0.0,0.0,16.0,II9yWzS2bQM,365.0
0.0,0.0,0.0,0.0,0.0,0.0,post glucose tolerance test,0.38255576101249394,0.41367252453946385,0.0,0.0,0.0,0.0,17.0,6jloEl86zYo,334.0
6.0,0.4841481376606558,0.17172463314609376,68.0,66.0,10.0,post glucose tolerance test,0.07667760985947326,0.0,10.0,1.0,0.0,4.0,18.0,dafRjRtvfck,12816.0
8.0,0.8305064378287954,1.293631943187414,115.0,103.0,17.0,post glucose tolerance test,0.1226916822844306,0.09605164407892286,17.0,0.0,6.0,1.0,19.0,YEvH2mPyxWI,41668.0
44.0,1.946457500539835,0.9723692208296227,274.0,248.0,0.0,post glucose tolerance test,0.028608085074251485,0.0,0.0,0.0,1.0,19.0,20.0,RHZoQcQozYM,385541.0
1.0,0.20903500997429955,0.0,54.0,44.0,0.0,post glucose tolerance test,0.10495890390665441,0.0,0.0,1.0,0.0,0.0,21.0,wLJSNYG36aA,4897.0
0.0,0.0,0.0,0.0,0.0,14.0,post glucose tolerance test,0.18561138145228728,0.0,14.0,0.0,0.0,0.0,22.0,0iXIBJYlN3Q,16135.0
1.0,0.10124607309028788,0.0,10.0,10.0,2.0,post glucose tolerance test,0.052478231048696096,0.12495213427072577,2.0,0.0,0.0,1.0,23.0,HOwqo56BKQU,691.0
5.0,0.19738588917084798,0.0,29.0,26.0,0.0,post glucose tolerance test,0.039057008165353506,0.2054119872098419,0.0,0.0,1.0,1.0,24.0,4cQpHG-a4SI,141.0
7.0,0.8371371102580077,0.3931564514715547,271.0,223.0,79.0,post glucose tolerance test,0.16719736297478127,0.0,79.0,1.0,2.0,3.0,25.0,JN-fj4qsFLo,96246.0
0.0,0.0,0.0,0.0,0.0,0.0,post glucose tolerance test,0.3793385216013164,0.15265143328862418,0.0,0.0,0.0,0.0,26.0,Pd7Q7ghtH9U,775.0
45.0,3.2510779795565066,0.44094636073666177,699.0,536.0,0.0,post glucose tolerance test,0.017367919103109867,0.20273527281081724,0.0,2.0,3.0,16.0,27.0,9e1WOSLeJrw,9417.0
3.0,0.1147953540808768,0.1139276459530666,143.0,95.0,0.0,post glucose tolerance test,0.0,0.3549918069963075,0.0,1.0,0.0,1.0,28.0,vF_Zj5KAbgU,64.0
3.0,0.20348642897657587,0.29445790146805706,106.0,72.0,1.0,post glucose tolerance test,0.2449869970276457,0.3901251613655661,1.0,1.0,0.0,1.0,29.0,LduOMevISDw,5539.0
0.0,0.0,0.0,0.0,0.0,0.0,post glucose tolerance test,0.14317539284248856,0.2746269352036671,0.0,0.0,0.0,0.0,30.0,qLGqcIFu9DA,443.0
0.0,0.0,0.0,0.0,0.0,1.0,post glucose tolerance test,0.047238337586024304,0.0,1.0,0.0,0.0,0.0,31.0,91Vn7E6nt98,3358.0
0.0,0.0,0.0,0.0,0.0,0.0,post glucose tolerance test,0.4443180763824863,0.49222916526498367,0.0,0.0,0.0,0.0,32.0,6GLXq--FSqU,3.0
0.0,0.0,0.0,0.0,0.0,0.0,post glucose tolerance test,0.16156223024747668,0.0,0.0,0.0,0.0,0.0,33.0,482k9xcguSo,552.0
5.0,0.0,0.0,9.0,9.0,0.0,post glucose tolerance test,0.0,0.44333251451753725,0.0,0.0,0.0,1.0,34.0,-3sWWYJaOG4,276.0
9.0,0.4224060177470814,0.25696789336608605,303.0,229.0,0.0,post glucose tolerance test,0.0,0.3368818213306769,0.0,1.0,3.0,5.0,35.0,Qx4G7pcx0yk,1799.0
9.0,0.3240098338479717,0.3240098338479717,541.0,364.0,132.0,post glucose tolerance test,0.0,0.0,132.0,3.0,2.0,2.0,36.0,RVwVMoREhjI,237514.0
0.0,0.0,0.0,0.0,0.0,0.0,post glucose tolerance test,0.11267810901909758,0.0,0.0,0.0,0.0,0.0,37.0,isNDmPazlOo,175.0
2.0,0.11515724332573608,0.06110804662770942,44.0,43.0,0.0,post glucose tolerance test,0.06759759008280504,0.0,0.0,1.0,0.0,1.0,38.0,aJ7T-9knkBc,769.0
0.0,0.0,0.0,0.0,0.0,0.0,post glucose tolerance test,0.32113297420099524,0.1480881567019329,0.0,0.0,0.0,0.0,39.0,aWUnKyhjTDo,1194.0
0.0,0.0,0.0,0.0,0.0,0.0,post glucose tolerance test,0.13170472090781016,0.20039900599375168,0.0,0.0,0.0,0.0,40.0,c_iXMszPNMY,321.0
7.0,0.1532154359303001,0.1431904276414256,35.0,34.0,2.0,post glucose tolerance test,0.09957584746072705,0.3368821409878032,2.0,1.0,2.0,2.0,41.0,piiNFvwH_jo,433.0
1.0,0.16274013179986052,0.1943143401685815,4.0,4.0,3.0,post glucose tolerance test,0.12010452147537998,0.0,3.0,1.0,0.0,0.0,42.0,wN8CPMw_ITM,2042.0
11.0,0.33279961730112145,0.0,41.0,39.0,13.0,post glucose tolerance test,0.0,0.0,13.0,1.0,5.0,2.0,43.0,DQywyIGZ2s4,26808.0
9.0,0.02180015735316388,0.07085847966795755,15.0,15.0,2.0,post glucose tolerance test,0.05889159175584674,0.09753862361201497,2.0,0.0,3.0,0.0,44.0,3cihIb_sBeg,759.0
0.0,0.0,0.0,0.0,0.0,3.0,post glucose tolerance test,0.1390988228378858,0.0,3.0,0.0,0.0,0.0,45.0,fbGTtHmk_v8,2599.0
10.0,2.4296666414741352,1.2505577140392206,913.0,651.0,0.0,post glucose tolerance test,0.07756680277355416,0.3062738446032282,0.0,4.0,0.0,6.0,46.0,Jn0umG_ZuII,1317.0
0.0,0.0,0.0,0.0,0.0,0.0,post glucose tolerance test,0.0,0.17949786749873076,0.0,0.0,0.0,0.0,47.0,OJN9Wy5euOQ,0.0
0.0,0.0,0.0,0.0,0.0,0.0,post glucose tolerance test,0.10229874561801015,0.0,0.0,0.0,0.0,0.0,48.0,Qoyml3R7RYg,2137.0
9.0,0.020181884135427302,0.07556832822503723,56.0,45.0,9.0,post glucose tolerance test,0.014451909507545735,0.0,9.0,0.0,1.0,3.0,49.0,gxLYz_Dy_1w,32322.0
0.0,0.0,0.0,0.0,0.0,0.0,post prandial glucose,0.036141048923455696,0.2317233975644435,0.0,0.0,0.0,0.0,0.0,ZoW_21UvQ9c,435.0
0.0,0.0,0.0,0.0,0.0,3.0,post prandial glucose,0.10474073159684434,0.1854925319612127,3.0,0.0,0.0,0.0,1.0,VJgnv314808,4521.0
65.0,1.4907342333887343,1.673307022390067,1126.0,923.0,29.0,post prandial glucose,0.0,0.0,29.0,7.0,12.0,24.0,2.0,JSFiOF7xGfE,182007.0
1.0,0.061443262312867626,0.09915165128392964,18.0,16.0,0.0,post prandial glucose,0.12783884030111034,0.19519190219510826,0.0,1.0,0.0,0.0,3.0,6UBz3lm6ldg,460.0
34.0,0.6952991908892674,0.639753766357765,436.0,358.0,65.0,post prandial glucose,0.06383978030878737,0.12643207267563364,65.0,2.0,9.0,6.0,4.0,81SoA_cBKMM,170449.0
1.0,0.10124607309028788,0.0,10.0,10.0,2.0,post prandial glucose,0.037706183912837185,0.13949104151677452,2.0,0.0,0.0,1.0,5.0,HOwqo56BKQU,691.0
0.0,0.0,0.0,0.0,0.0,0.0,post prandial glucose,0.0,0.2178002433597876,0.0,0.0,0.0,0.0,6.0,4NgJbp7K6Hk,507.0
0.0,0.0,0.0,0.0,0.0,0.0,post prandial glucose,0.0,0.1734334843187123,0.0,0.0,0.0,0.0,7.0,0O9LNw4r08E,168.0
8.0,0.8305064378287954,1.293631943187414,115.0,103.0,17.0,post prandial glucose,0.06800195220109091,0.0,17.0,0.0,6.0,1.0,8.0,YEvH2mPyxWI,41668.0
0.0,0.0,0.0,0.0,0.0,0.0,post prandial glucose,0.0,0.16834333794226322,0.0,0.0,0.0,0.0,9.0,II9yWzS2bQM,365.0
0.0,0.0,0.0,0.0,0.0,0.0,post prandial glucose,0.0,0.0,0.0,0.0,0.0,0.0,10.0,e6bzjdu7GTo,6299.0
0.0,0.0,0.0,0.0,0.0,0.0,post prandial glucose,0.0,0.14044059286723914,0.0,0.0,0.0,0.0,11.0,01X2jW8ERro,0.0
3.0,0.3220280556415501,0.21599669411503164,243.0,171.0,1.0,post prandial glucose,0.0,0.0,1.0,0.0,0.0,2.0,12.0,U-b7NfK8sRc,4106.0
2.0,0.0,0.15355463386548088,6.0,6.0,0.0,post prandial glucose,0.0,0.5500476874707074,0.0,0.0,0.0,2.0,13.0,tCTjm04Rak8,600.0
0.0,0.0,0.0,0.0,0.0,0.0,post prandial glucose,0.0,0.0,0.0,0.0,0.0,0.0,14.0,J39xzzKolIc,953.0
351.0,6.806715419689782,4.136454942060374,2581.0,2125.0,55.0,post prandial glucose,0.0,0.0,55.0,26.0,20.0,52.0,15.0,AoHvkrcr6EM,136612.0
9.0,0.02180015735316388,0.07085847966795755,15.0,15.0,2.0,post prandial glucose,0.0,0.0,2.0,0.0,3.0,0.0,16.0,3cihIb_sBeg,759.0
7.0,0.1532154359303001,0.1431904276414256,35.0,34.0,2.0,post prandial glucose,0.017200456743455134,0.07344743207713864,2.0,1.0,2.0,2.0,17.0,piiNFvwH_jo,433.0
5.0,0.5030304230766403,0.17052096736511535,556.0,373.0,0.0,post prandial glucose,0.1282424027775617,0.22972163543968002,0.0,0.0,0.0,5.0,18.0,a_J4y1f3ApI,2192.0
5.0,0.6567402314377957,0.37130641236843875,180.0,142.0,4.0,post prandial glucose,0.10082737157788359,0.07597016090378379,4.0,0.0,0.0,3.0,19.0,UI_rI_TYWMU,4926.0
0.0,0.0,0.0,0.0,0.0,0.0,post prandial glucose,0.04759441522911723,0.0,0.0,0.0,0.0,0.0,20.0,j-s_3F_Pzsc,246.0
0.0,0.0,0.0,0.0,0.0,0.0,post prandial glucose,0.2042723722584343,0.18839677986412953,0.0,0.0,0.0,0.0,21.0,3gnkVs6dFKg,115.0
0.0,0.0,0.0,0.0,0.0,0.0,post prandial glucose,0.0,0.0,0.0,0.0,0.0,0.0,22.0,APCDFThI7Vc,28.0
2.0,0.6231711464877588,0.4967416916639039,25.0,23.0,8.0,post prandial glucose,0.07563073774263832,0.0,8.0,1.0,0.0,1.0,23.0,tXhLA0VeQgc,5787.0
11.0,0.2621643531075436,0.5564176428213444,341.0,279.0,15.0,post prandial glucose,0.0,0.0,15.0,0.0,3.0,6.0,24.0,VuIHbSwZMnM,24125.0
0.0,0.0,0.0,0.0,0.0,0.0,post prandial glucose,0.030420253281355922,0.0,0.0,0.0,0.0,0.0,25.0,TPwG1JUD6M0,131.0
0.0,0.0,0.0,0.0,0.0,1.0,post prandial glucose,0.08486942845858582,0.0,1.0,0.0,0.0,0.0,26.0,gQflKg_F0xA,395.0
0.0,0.0,0.0,0.0,0.0,1.0,post prandial glucose,0.10919020123990333,0.0,1.0,0.0,0.0,0.0,27.0,yfVVaM7L95A,1125.0
1.0,0.20608227330038054,0.04237735624359572,44.0,37.0,5.0,post prandial glucose,0.06675066327382931,0.0,5.0,1.0,0.0,0.0,28.0,RlaqavDkVyg,717.0
0.0,0.0,0.0,0.0,0.0,0.0,post prandial glucose,0.01939568732106118,0.0,0.0,0.0,0.0,0.0,29.0,MO_EK9MW69o,12.0
0.0,0.0,0.0,0.0,0.0,0.0,post prandial glucose,0.0965836671183543,0.0,0.0,0.0,0.0,0.0,30.0,nW_crvwm4BA,686.0
1.0,0.022084121956309658,0.0633548122219654,8.0,8.0,3.0,post prandial glucose,0.05698585398683115,0.10203374674058541,3.0,0.0,0.0,1.0,31.0,VgmZ3N7ekRA,7752.0
0.0,0.0,0.0,0.0,0.0,0.0,post prandial glucose,0.09252803456007634,0.12236315986886438,0.0,0.0,0.0,0.0,32.0,3Gy7G8yZ2_I,421.0
0.0,0.0,0.0,0.0,0.0,0.0,post prandial glucose,0.08070130902699474,0.08998615258076965,0.0,0.0,0.0,0.0,33.0,TipD4eQfvlE,163.0
0.0,0.0,0.0,0.0,0.0,0.0,post prandial glucose,0.0,0.11074975993987042,0.0,0.0,0.0,0.0,34.0,9kejrDrUHzA,41.0
0.0,0.0,0.0,0.0,0.0,0.0,post prandial glucose,0.0,0.0,0.0,0.0,0.0,0.0,35.0,TiwW0AMIRiM,76.0
0.0,0.0,0.0,0.0,0.0,0.0,post prandial glucose,0.009947657546728371,0.0,0.0,0.0,0.0,0.0,36.0,DVC1NEwv01E,30.0
4.0,0.4726419905036429,0.2147897307358723,138.0,100.0,1.0,post prandial glucose,0.05412594894056033,0.12062366653814745,1.0,0.0,1.0,2.0,37.0,ABeOnnq6k8M,5425.0
0.0,0.0,0.0,0.0,0.0,2.0,post prandial glucose,0.04877896634647244,0.10853654663307205,2.0,0.0,0.0,0.0,38.0,DlgSsFIV_EI,323.0
31.0,1.4147262971970394,0.0,704.0,580.0,7.0,post prandial glucose,0.06622947725415133,0.0,7.0,0.0,3.0,23.0,39.0,LCQJX5V4Ask,35560.0
0.0,0.0,0.0,0.0,0.0,1.0,post prandial glucose,0.04222384039885606,0.0,1.0,0.0,0.0,0.0,40.0,_ggxZwi0PSs,48.0
0.0,0.0,0.0,0.0,0.0,1.0,post prandial glucose,0.13282894886038013,0.1189325260176978,1.0,0.0,0.0,0.0,41.0,kYDvvuBa1kI,302.0
0.0,0.0,0.0,0.0,0.0,0.0,post prandial glucose,0.06569564207558458,0.0,0.0,0.0,0.0,0.0,42.0,yg4kgOkXmQY,458.0
3.0,0.12561415741960802,0.06933583870247942,13.0,11.0,0.0,post prandial glucose,0.07985120187747355,0.0,0.0,0.0,1.0,1.0,43.0,Md7PssTAvz8,691.0
36.0,0.239341024540167,0.3480436647423563,561.0,483.0,8.0,post prandial glucose,0.0,0.0,8.0,3.0,5.0,21.0,44.0,ZEm8cxKaas8,78347.0
2.0,0.13257876134825014,0.07357474610589512,13.0,12.0,1.0,post prandial glucose,0.026638167350038062,0.0,1.0,0.0,1.0,0.0,45.0,KkErDW_rD6w,1607.0
0.0,0.0,0.0,0.0,0.0,0.0,post prandial glucose,0.1397069468698908,0.0,0.0,0.0,0.0,0.0,46.0,482k9xcguSo,552.0
0.0,0.0,0.0,0.0,0.0,0.0,Post-prandial glucose,0.036141048923455696,0.2317233975644435,0.0,0.0,0.0,0.0,0.0,ZoW_21UvQ9c,435.0
0.0,0.0,0.0,0.0,0.0,3.0,Post-prandial glucose,0.10474073159684434,0.1854925319612127,3.0,0.0,0.0,0.0,1.0,VJgnv314808,4521.0
65.0,1.4907342333887343,1.673307022390067,1126.0,923.0,29.0,Post-prandial glucose,0.0,0.0,29.0,7.0,12.0,24.0,2.0,JSFiOF7xGfE,182007.0
1.0,0.061443262312867626,0.09915165128392964,18.0,16.0,0.0,Post-prandial glucose,0.12783884030111034,0.19519190219510826,0.0,1.0,0.0,0.0,3.0,6UBz3lm6ldg,460.0
34.0,0.6952991908892674,0.639753766357765,436.0,358.0,65.0,Post-prandial glucose,0.06383978030878737,0.12643207267563364,65.0,2.0,9.0,6.0,4.0,81SoA_cBKMM,170451.0
1.0,0.10124607309028788,0.0,10.0,10.0,2.0,Post-prandial glucose,0.037706183912837185,0.13949104151677452,2.0,0.0,0.0,1.0,5.0,HOwqo56BKQU,691.0
0.0,0.0,0.0,0.0,0.0,0.0,Post-prandial glucose,0.0,0.2178002433597876,0.0,0.0,0.0,0.0,6.0,4NgJbp7K6Hk,507.0
0.0,0.0,0.0,0.0,0.0,0.0,Post-prandial glucose,0.0,0.1734334843187123,0.0,0.0,0.0,0.0,7.0,0O9LNw4r08E,168.0
8.0,0.8305064378287954,1.293631943187414,115.0,103.0,17.0,Post-prandial glucose,0.06800195220109091,0.0,17.0,0.0,6.0,1.0,8.0,YEvH2mPyxWI,41668.0
0.0,0.0,0.0,0.0,0.0,0.0,Post-prandial glucose,0.0,0.0,0.0,0.0,0.0,0.0,9.0,e6bzjdu7GTo,6299.0
0.0,0.0,0.0,0.0,0.0,0.0,Post-prandial glucose,0.0,0.16834333794226322,0.0,0.0,0.0,0.0,10.0,II9yWzS2bQM,365.0
0.0,0.0,0.0,0.0,0.0,0.0,Post-prandial glucose,0.0,0.14044059286723914,0.0,0.0,0.0,0.0,11.0,01X2jW8ERro,0.0
3.0,0.3220280556415501,0.21599669411503164,243.0,171.0,1.0,Post-prandial glucose,0.0,0.0,1.0,0.0,0.0,2.0,12.0,U-b7NfK8sRc,4107.0
2.0,0.0,0.15355463386548088,6.0,6.0,0.0,Post-prandial glucose,0.0,0.5500476874707074,0.0,0.0,0.0,2.0,13.0,tCTjm04Rak8,600.0
0.0,0.0,0.0,0.0,0.0,0.0,Post-prandial glucose,0.0,0.0,0.0,0.0,0.0,0.0,14.0,J39xzzKolIc,953.0
351.0,6.806715419689782,4.136454942060374,2581.0,2125.0,55.0,Post-prandial glucose,0.0,0.0,55.0,26.0,20.0,52.0,15.0,AoHvkrcr6EM,136613.0
